272399,sharing_local_name
272398,sharing_local_path
272521,sharing_local_store_uid
272420,sharing_local_type
272416,sharing_local_uid
272457,sharing_original_message_entry_id
272556,sharing_parent_binding_entry_id
272430,sharing_participants
272427,sharing_permissions
272395,sharing_provider_extension
272385,sharing_provider_guid
272386,sharing_provider_name
272387,sharing_provider_url
272519,sharing_range_end
272518,sharing_range_start
272426,sharing_reciprocation
272523,sharing_remote_byte_size
272463,sharing_remote_comment
272524,sharing_remote_crc
272450,sharing_remote_last_modification_time
272527,sharing_remote_message_count
272389,sharing_remote_name
272397,sharing_remote_pass
272388,sharing_remote_path
272520,sharing_remote_store_uid
272429,sharing_remote_type
272390,sharing_remote_uid
272396,sharing_remote_user
272555,sharing_remote_version
272456,sharing_response_time
272455,sharing_response_type
272526,sharing_roam_log
272453,sharing_start
272384,sharing_status
272454,sharing_stop
272576,sharing_sync_flags
272458,sharing_sync_interval
272460,sharing_time_to_live
272550,sharing_time_to_live_auto
272514,sharing_working_hours_days
272513,sharing_working_hours_end
272512,sharing_working_hours_start
272515,sharing_working_hours_time_zone
267296,side_effects
264427,single_bodyi_cal
267300,smart_no_attach
267564,spam_original_folder
13,start_recurrence_date
14,start_recurrence_time
263242,task_acceptance_state
263176,task_accepted
263200,task_actual_effort
263233,task_assigner
263207,task_assigners
263212,task_complete
263273,task_custom_flags
263183,task_date_completed
263177,task_dead_occurrence
263173,task_due_date
263201,task_estimated_effort
263214,taskf_creator
263244,taskf_fix_offline
263238,taskf_recurring
267305,task_global_id
263210,task_history
263237,task_last_delegate
263205,task_last_update
263234,task_last_user
267304,task_mode
263232,task_multiple_recipients
263236,task_no_compute
263235,task_ordinal
263215,task_owner
263241,task_ownership
263206,task_recurrence
263175,task_reset_reminder
263239,task_role
263172,task_start_date
263203,task_state
263169,task_status
263209,task_status_on_complete
263211,task_updates
263202,task_version
263171,team_task
12,time_zone
264292,time_zone_description
264291,time_zone_struct
264299,to_attendees_string
267584,to_do_ordinal_date
267585,to_do_sub_ordinal
267588,to_do_title
267522,use_tnef
267631,valid_flag_string_proof
267332,verb_response
267328,verb_stream
262575,wedding_anniversary_local
34,week_interval
2,where
262187,work_address
262278,work_address_city
262281,work_address_country
262571,work_address_country_code
262280,work_address_postal_code
262282,work_address_post_office_box
262279,work_address_state
262277,work_address_street
36,year_interval
262222,yomi_company_name
262220,yomi_first_name
262221,yomi_last_name
4084,access
16352,access_control_list_data
4087,access_level
14848,account
14040,additional_ren_entry_ids
14041,additional_ren_entry_ids_ex
36056,address_book_authorized_senders
65533,address_book_container_id
32874,address_book_delivery_content_length
14847,address_book_display_name_printable
35987,address_book_display_type_extended
36067,address_book_distribution_list_external_member_count
36066,address_book_distribution_list_member_count
32883,address_book_distribution_list_member_submit_accepted
36058,address_book_distribution_list_member_submit_rejected
36059,address_book_distribution_list_reject_messages_fromdl_members
26171,address_book_entry_id
32813,address_book_extension_attribute1
32822,address_book_extension_attribute10
35927,address_book_extension_attribute11
35928,address_book_extension_attribute12
35929,address_book_extension_attribute13
35936,address_book_extension_attribute14
35937,address_book_extension_attribute15
32814,address_book_extension_attribute2
32815,address_book_extension_attribute3
32816,address_book_extension_attribute4
32817,address_book_extension_attribute5
32818,address_book_extension_attribute6
32819,address_book_extension_attribute7
32820,address_book_extension_attribute8
32821,address_book_extension_attribute9
32772,address_book_folder_pathname
35994,address_book_hierarchical_child_departments
35991,address_book_hierarchical_department_members
36061,address_book_hierarchical_is_hierarchical_group
35993,address_book_hierarchical_parent_department
35992,address_book_hierarchical_root_department
35988,address_book_hierarchical_show_in_departments
32774,address_book_home_message_database
65531,address_book_is_master
32776,address_book_is_member_of_distribution_list
26372,address_book_manage_distribution_list
32773,address_book_manager
32773,address_book_manager_distinguished_name
32777,address_book_member
26447,address_book_message_id
36021,address_book_moderation_enabled
33136,address_book_network_address
32828,address_book_object_distinguished_name
35949,address_book_object_guid
36008,address_book_organizational_unit_root_distinguished_name
32780,address_book_owner
32804,address_book_owner_back_link
65532,address_book_parent_entry_id
35985,address_book_phonetic_company_name
35984,address_book_phonetic_department_name
35986,address_book_phonetic_display_name
35982,address_book_phonetic_given_name
35983,address_book_phonetic_surname
32783,address_book_proxy_addresses
32789,address_book_public_delegates
32782,address_book_reports
2055,address_book_room_capacity
35990,address_book_room_containers
2057,address_book_room_description
36012,address_book_sender_hint_translations
36000,address_book_seniority_index
32785,address_book_target_address
36057,address_book_unauthorized_senders
35946,address_book_x509_certificate
12290,address_type
2,alternate_recipient_allowed
13836,anr
12319,archive_date
12318,archive_period
12312,archive_tag
14896,assistant
14894,assistant_telephone_number
26538,associated
14095,attach_additional_information
14097,attach_content_base
14098,attach_content_id
14099,attach_content_location
14081,attach_data_binary
14081,attach_data_object
14082,attach_encoding
14083,attach_extension
14084,attach_filename
14100,attach_flags
14087,attach_long_filename
14093,attach_long_pathname
32767,attachment_contact_photo
32765,attachment_flags
32766,attachment_hidden
32762,attachment_link_id
14085,attach_method
14094,attach_mime_tag
3617,attach_number
14088,attach_pathname
14106,attach_payload_class
14105,attach_payload_provider_guid_string
14089,attach_rendering
3616,attach_size
14090,attach_tag
14092,attach_transport_name
4340,attribute_hidden
4342,attribute_read_only
4,auto_forward_comment
5,auto_forwarded
16351,auto_response_suppress
14914,birthday
4246,block_status
4096,body
4117,body_content_id
4116,body_content_location
4115,body_html
14875,business2_telephone_number
14875,business2_telephone_numbers
14884,business_fax_number
14929,business_home_page
14856,business_telephone_number
14850,callback_telephone_number
26630,call_id
14878,car_telephone_number
4293,cdo_recurrenceid
26082,change_key
26532,change_number
14936,childrens_names
26181,client_actions
57,client_submit_time
26307,code_page_id
12292,comment
14935,company_main_telephone_number
14870,company_name
14921,computer_network_name
16368,conflict_entry_id
13843,container_class
13839,container_contents
13824,container_flags
13838,container_hierarchy
13826,content_count
16502,content_filter_spam_confidence_level
13827,content_unread_count
12307,conversation_id
113,conversation_index
12310,conversation_index_tracking
112,conversation_topic
14886,country
12295,creation_time
16377,creator_entry_id
16376,creator_name
14922,customer_id
26183,dam_back_patched
26182,dam_original_entry_id
14053,default_post_message_class
26433,deferred_action_message_original_entry_id
15,deferred_delivery_time
16363,deferred_send_number
16367,deferred_send_time
16364,deferred_send_units
16355,delegated_by_rule
26731,delegate_flags
3585,delete_after_submit
26379,deleted_count_total
26255,deleted_on
16,deliver_time
14872,department_name
12293,depth
3586,display_bcc
3587,display_cc
12289,display_name
14917,display_name_prefix
3588,display_to
14592,display_type
14597,display_type_ex
12291,email_address
97,end_date
4095,entry_id
32764,exception_end_time
32761,exception_replace_time
32763,exception_start_time
3716,exchangent_security_descriptor
16365,expiry_number
21,expiry_time
16366,expiry_units
14042,extended_folder_flags
3737,extended_rule_message_actions
3738,extended_rule_message_condition
3739,extended_rule_size_limit
26628,fax_number_of_pages
4241,flag_complete_time
4240,flag_status
26382,flat_url_name
13840,folder_associated_contents
26440,folder_id
26280,folder_flags
13825,folder_type
4245,followup_icon
26729,free_busy_count_months
14052,free_busy_entry_ids
26697,free_busy_message_email_address
